id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
Q0Ft,7552,1154.39811157157,9.29239631822458,0.0792677806700814,0.0117238474797112,cam,CAm,Fb2,place_of_birth,social,True,11719,1531.63605337561,7.94509554341574,0.129380202698227,0.0163870586552257,True,290411,5931,1.2,0.093,0.002,True,-4167,1917.9530755469543,False,-0.3555764143698268,0.1296041641460713,False,-0.0501124220281456,0.020149051865964763,False,-282859,6042.3005552521145,True,-1.3732219329918607,1.18932165425309,False
Q2FtYm9kaWE=,15,23,93.2117527862209,0.000157443949953816,0.000241337484984266,cambodia,Cambodia,Fb2,place_of_birth,social,False,28,28.3901391331568,61.6372972930021,0.000309125836295789,0.000313274573272813,False,1952,726,22.6,0.001,0,False,-13,36.53765181289024,False,-0.4642857142857143,0.9847781369258243,False,-0.00015168188634197302,0.00039545510480684643,False,-1937,726.3642337009718,False,-0.0842556050046184,0.0241337484984266,True
Q2FtZXJvb24=,15,24,97.2644376899696,0.000157443949953816,0.000251836939748201,cameroon,Cameroon,Fb2,place_of_birth,social,False,74,63.5609943282828,52.2147328746265,0.000816975424496014,0.000701232152585733,False,914,304,20.2,0,0,False,-59,67.9411510058521,False,-0.7972972972972973,0.3681030177246662,False,-0.0006595314745421981,0.0007450827981115654,False,-899,304.9458968407347,False,0.0157443949953816,0.0251836939748201,False
Q2FuYWRh,2844,516.803637758095,11.0466366083579,0.0298513729112436,0.00530060854574429,canada,Canada,Fb2,place_of_birth,social,True,2840,461.175671517915,9.87147719332838,0.0313541919671443,0.00499012369689303,True,23521,1284,3.3,0.008,0,True,4,692.6535930752111,False,0.0014084507042253522,0.24404444889340354,False,-0.0015028190559006997,0.007279957792838552,False,-20677,1384.1033198428506,True,2.1851372911243603,0.530060854574429,True
Q2FuYWRpYW4=,1031,329.898469229549,19.4516180312766,0.00256951523141837,0.000821405748757165,canadian,Canadian,Pop_5,ancestry,social,True,1668,402.285967938232,14.6613153709822,0.00419471737211519,0.00101024764112113,True,11091,1006,5.5,0.001,0,True,-637,520.2566674248393,False,-0.38189448441247004,0.2476696973541016,False,-0.0016252021406968202,0.0013020398229248314,False,-10060,1058.711008727122,True,0.156951523141837,0.0821405748757165,False
Q2FyaWI=,16576,1715.79748222219,6.29245887496255,0.173986060962297,0.0167092793229851,carib,Carib,Fb2,place_of_birth,social,True,13684,1216.46783763485,5.40407867744659,0.151074212281128,0.0125157705675169,True,870231,7617,0.5,0.278,0.002,True,2892,2103.272450254606,False,0.21134171294943,0.1652813948363019,False,0.022911848681168995,0.020876889816068382,False,-853655,7807.858221048843,True,-10.401393903770305,1.6828547634705064,True
Q2FycFJ1c24=,111,143,78.3153974643336,0.000276640340143006,0.000356371515795949,carprusn,CarpRusn,Pop_5,ancestry,social,False,47,74,95.7123455991722,0.000118196472715476,0.000186090412199278,False,426,211,30.1,0,0,False,64,161.01242188104618,False,1.3617021276595744,4.804561543596962,False,0.00015844386742753003,0.0004020327085986904,False,-315,254.8921340488953,False,0.027664034014300603,0.0356371515795949,False
Q2VsdGlj,20,22,66.8693009118541,4.98451063320731e-05,5.4825186623479e-05,celtic,Celtic,Pop_5,ancestry,social,False,26,30,70.1426233341127,6.53852827787739e-05,7.54399056950597e-05,False,409,167,24.8,0,0,False,-6,37.20215047547655,False,-0.23076923076923078,1.2262805037241449,False,-1.5540176446700807e-05,9.325760269049811e-05,False,-389,168.44286865284622,False,0.00498451063320731,0.0054825186623479,False
Q2hpbGU=,404,230.490780726692,34.6821723083289,0.00424049038542279,0.00241374373531049,chile,Chile,Fb2,place_of_birth,social,False,284,145.385693931693,31.1198454410919,0.00313541919671443,0.00160190223577866,False,5278,650,7.5,0.002,0,True,120,272.5123850396527,False,0.4225352112676056,1.090406995739597,False,0.0011050711887083597,0.0028969379683975467,False,-4874,689.6564362057386,True,0.22404903854227892,0.24137437353104899,False
Q2hpbmE=,11168,1243.73067824188,6.76994342412253,0.117222268872281,0.0122445814965653,china,China,Fb2,place_of_birth,social,True,6065,746.196354855744,7.4792218529832,0.0669588641833558,0.00795030398317931,True,391239,4367,0.7,0.125,0.001,True,5103,1450.405115821096,True,0.8413849958779884,0.3055781491242005,False,0.050263404688925206,0.014599216056041711,True,-380071,4540.655789640964,True,-0.7777731127719001,1.2285348022177855,False
Q2hOb0hLVHdu,9571,1233.05393231602,7.83175069011359,0.100459736333865,0.0123473757186024,chnohktwn,ChNoHKTwn,Fb2,place_of_birth,social,True,4846,694.251395389307,8.70898312887145,0.0535008500960498,0.00746808490339513,True,334774,4348,0.8,0.107,0.001,True,4725,1415.0643094926818,True,0.9750309533635988,0.38053051719491493,False,0.046958886237815196,0.014430175995484268,True,-325203,4519.460808547851,True,-0.6540263666134987,1.238780396746462,False
Q05JMTg2NF8x,260320,3874.89199849493,0.904869946947438,1,0,cni1864_1,CNI1864_1,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,5460031,1359,0,1,0,True,,,,,1,0,True,-5199711,4106.296263057505,True,0,0
Q05JMTh0NjRE,19085,1410.9277089915,4.49414102162219,0.0733136140135218,0.00530897604084911,cni18t64d,CNI18t64D,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,432783,4650,0.7,0.079,0.001,True,,,,,0.0733136140135218,0.00530897604084911,True,-413698,4859.343268385143,True,-0.5686385986478211,0.540233529154845,False
Q29sb21iaWE=,977,305.381728333573,19.0012679677303,0.0102548492736586,0.00318081106991399,colombia,Colombia,Fb2,place_of_birth,social,True,1312,327.617154618008,15.1798296119991,0.0144847534721456,0.00358668979610976,True,68853,2625,2.3,0.022,0.001,True,-335,447.8738661721623,False,-0.2553353658536585,0.29791678903887,False,-0.004229904198487001,0.0047939443839082295,False,-67876,2642.7037291380207,True,-1.1745150726341398,0.33343003857612147,True
Q3JvYXRpYQ==,69,58.5234995535981,51.560283294655,0.000724242169787556,0.000613641065368361,croatia,Croatia,Fb2,place_of_birth,social,False,174,115.602768132947,40.3880683831001,0.00192099626840955,0.00127477515685839,False,3828,540,8.6,0.001,0,True,-105,129.57237359869544,False,-0.603448275862069,0.4272451325975533,False,-0.0011967540986219938,0.0014147816289624875,False,-3759,543.1620384378864,True,0,0.0613641065368361
Q3JvYXRpYW4=,293,143.861044066836,29.8476185082182,0.000730230807764871,0.000358393019083008,croatian,Croatian,Pop_5,ancestry,social,False,513,231.354706025185,27.4154305415057,0.00129010192559658,0.000581580263648668,False,8747,958,6.7,0.001,0,True,-220,272.43531342320495,False,-0.42884990253411304,0.38077376414151787,False,-0.000559871117831709,0.0006831406584248133,False,-8454,968.7414515751868,True,0,0.0358393019083008
Q3N0YVJpY2E=,131,115.394973894013,53.5487941223756,0.00137501049626333,0.00121005161546039,cstarica,CstaRica,Fb2,place_of_birth,social,False,97,76.1708605701682,47.7365716605573,0.00107090021859613,0.000840233163602529,False,4079,490,7.3,0.001,0,True,34,138.2678559897417,False,0.35051546391752575,1.593716454826519,False,0.0003041102776672,0.001473165530853819,False,-3948,503.4044099926022,True,0.037501049626332994,0.121005161546039,False
Q1UxOERBbWI=,292,174.837067008115,36.3986066136725,0.00426769559053507,0.00255005682158818,cu18damb,CU18DAmb,CvNIU18_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,9449,770,5,0.005,0,True,,,,,0.00426769559053507,0.00255005682158818,False,-9157,789.599898682871,True,-0.073230440946493,0.255005682158818,False
Q1UxOERDb2c=,1969,503.00894624251,15.5297366395702,0.0287777144443957,0.00726821564146783,cu18dcog,CU18DCog,CvNIU18_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,40000,1746,2.7,0.023,0.001,True,,,,,0.0287777144443957,0.00726821564146783,True,-38031,1817.0123830067864,True,0.5777714444395703,0.7336685805653504,False
Q1UxOERIcmc=,330,210.622885746065,38.7994631566851,0.00482308063313895,0.00307276496859552,cu18dhrg,CU18DHrg,CvNIU18_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,8799,793,5.5,0.005,0,True,,,,,0.00482308063313895,0.00307276496859552,False,-8469,820.4943631738124,True,0,0.307276496859552
Q1UxOERTQ3I=,623,268.696855210477,26.2185478843401,0.00910539161953202,0.00391152749410714,cu18dscr,CU18DSCr,CvNIU18_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,14198,960,4.1,0.008,0.001,True,,,,,0.00910539161953202,0.00391152749410714,False,-13575,996.8941769315337,True,0.11053916195320201,0.4037331710072395,False
Q1UxOERWc24=,373,186.807387434223,30.4452337384752,0.00545154265503281,0.00272223329310038,cu18dvsn,CU18DVsn,CvNIU18_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,14491,1011,4.2,0.008,0.001,True,,,,,0.00545154265503281,0.00272223329310038,False,-14118,1028.1138069299527,True,-0.254845734496719,0.29000955332650924,False
Q3ViYQ==,979,358.206644271153,22.2425739478068,0.0102758418003191,0.00373883266047726,cuba,Cuba,Fb2,place_of_birth,social,False,981,261.856831111965,16.226654837782,0.0108304444787918,0.00286979067708366,True,14661,1103,4.6,0.005,0,True,-2,443.7127449149962,False,-0.0020387359836901123,0.45198562588078744,False,-0.0005546026784726994,0.004713233305632956,False,-13682,1159.7072906557069,True,0.5275841800319101,0.37388326604772604,False
Q3ZOSTY1cGw=,67696,2114.23768767847,1.89856250586249,1,0,cvni65pl,CvNI65pl,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,1154990,1054,0.1,1,0,True,,,,,1,0,True,-1087294,2362.396452757243,True,0,0
Q3ZOSTY1cGxE,21110,1204.50529264092,3.4686028536035,0.31183526353108,0.0148908339985067,cvni65pld,CvNI65plD,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,412178,3889,0.6,0.357,0.003,True,,,,,0.31183526353108,0.0148908339985067,True,-391068,4071.25951027443,True,-4.5164736468919955,1.519002755662685,False
Q3ZOSUQ=,42768,1871.88113938893,2.66068477666018,0.10788094955819,0.00446960180612756,cvnid,CvNID,CvNIPop1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,905592,6341,0.4,0.108,0.001,True,,,,,0.10788094955819,0.00446960180612756,True,-862824,6611.521761289151,True,0,0.458010265227088
Q3ZOSURfQW1i,25475,1529.34593862867,3.64943505284976,0.0642598950148447,0.00374963070985458,cvnid_amb,CvNID_Amb,CvNIPop1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,546417,5230,0.6,0.065,0.001,True,,,,,0.0642598950148447,0.00374963070985458,True,-520942,5449.018168440991,True,-0.07401049851552965,0.3880686854190191,False
Q3ZOSURfQ29n,15386,1235.78355710051,4.88259589837726,0.0388107063669637,0.00306873438833498,cvnid_cog,CvNID_Cog,CvNIPop1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,331130,4848,0.9,0.04,0.001,True,,,,,0.0388107063669637,0.00306873438833498,True,-315744,5003.025584583792,True,-0.11892936330362991,0.3227558015923132,False
Q3ZOSURfSHJn,9646,1088.25272800026,6.85830199393015,0.024331734928879,0.00272352427449652,cvnid_hrg,CvNID_Hrg,CvNIPop1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,181759,2893,1,0.022,0,True,,,,,0.024331734928879,0.00272352427449652,True,-172113,3090.9129719226985,True,0.23317349288790012,0.272352427449652,False
Q3ZOSURfSUxE,16127,1331.45371680731,5.01887739022614,0.0406798558156782,0.00330912506565235,cvnid_ild,CvNID_ILD,CvNIPop1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,370804,4201,0.7,0.044,0.001,True,,,,,0.0406798558156782,0.00330912506565235,True,-354677,4406.945654305258,True,-0.3320144184321796,0.34569218533441953,False
Q3ZOSURfU0Ny,11011,1132.38067804074,6.25172383869646,0.0277749049659845,0.0028293751970179,cvnid_scr,CvNID_SCr,CvNIPop1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,231666,3504,0.9,0.028,0,True,,,,,0.0277749049659845,0.0028293751970179,True,-220655,3682.4315336473,True,0,0.28293751970179
Q3ZOSURfVnNu,8533,965.749967641729,6.88013649594069,0.0215242270524699,0.00241706349502084,cvnid_vsn,CvNID_Vsn,CvNIPop1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,198917,3563,1.1,0.024,0,True,,,,,0.0215242270524699,0.00241706349502084,True,-190384,3691.56362534902,True,-0.2475772947530097,0.241706349502084,False
Q3ZOSVBvcDE=,396437,5594.45278825374,0.857862195999273,1,0,cvnipop1,CvNIPop1,CvNIPop1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-7983458,5895.864906864815,True,0,0
Q3ZOSVUxOF8x,68421,2626.28806493119,2.33338843198187,1,0,cvniu18_1,CvNIU18_1,CvNIU18_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,1764874,282,0,1,0,True,,,,,1,0,True,-1696453,2641.384674749215,True,0,0
Q3ZOSVUxOEQ=,2573,549.613500561986,12.9852915077189,0.0376054135426258,0.00790206404783724,cvniu18d,CvNIU18D,CvNIU18_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,60631,1940,1.9,0.034,0.001,True,,,,,0.0376054135426258,0.00790206404783724,True,-58058,2016.3519038104434,True,0.3605413542625797,0.7965087332611104,False
Q3ZQb3AxOHBs,332714,4237.54197619327,0.774242550475185,1,0,cvpop18pl,CvPop18pl,CvPop18pl,veteran_status,social,True,328028,4118.66701737346,0.763272936069966,1,0,True,6674840,385,0,1,0,True,4686,5909.329911250509,False,0.014285365883400198,0.018140180998397835,False,0,0,-6342126,4254.995534662752,True,0,0
Q3ZyZGVhbg==,58,84,88.0410858400587,0.000144550808363012,0.000209339688406291,cvrdean,Cvrdean,Pop_5,ancestry,social,False,34,39,69.7300196674414,8.5503831326089e-05,9.80718056302806e-05,False,676,253,22.8,0,0,False,24,92.61209424259879,False,0.7058823529411765,3.151613338393301,False,5.9046977036922996e-05,0.00023117349372630622,False,-618,266.58019431308094,False,0.014455080836301199,0.0209339688406291,False
Q3ZWZXQxOHBs,8705,1003.02592189833,7.00450547687426,0.0261636119910794,0.00299620580809197,cvvet18pl,CvVet18pl,CvPop18pl,veteran_status,social,True,13242,799.475453031549,3.67016549549007,0.0403685051276111,0.00238392946099708,True,156514,2967,1.2,0.023,0.001,True,-4537,1282.662075528857,True,-0.3426219604289382,0.08551385038673248,True,-0.014204893136531702,0.0038288861199380015,True,-147809,3131.9562576766607,True,0.31636119910794,0.31586784015540514,False
Q3lwcmlvdA==,32,42.9534631898291,81.5985242967877,7.97521701313169e-05,0.000107045188074224,cypriot,Cypriot,Pop_5,ancestry,social,False,47,76,98.2991657505012,0.000118196472715476,0.000191120211495565,False,1131,291,15.6,0,0,True,-15,87.2983390449097,False,-0.3191489361702128,1.4308430746242917,False,-3.844430258415909e-05,0.00021905617437533115,False,-1099,294.1530214021267,True,0.00797521701313169,0.0107045188074224,False
Q3pjaHNsdg==,271,165.354165354248,37.0919739688081,0.00284448736249895,0.00173212147155839,czchslv,Czchslv,Fb2,place_of_birth,social,False,581,182.800437636238,19.1264864201474,0.00641436110313763,0.00200753219189862,True,4939,464,5.7,0.002,0,True,-310,246.49137915959685,False,-0.5335628227194492,0.32021220703873027,False,-0.00356987374063868,0.0026514958596503373,False,-4668,492.58298793198287,True,0.08444873624989496,0.17321214715583902,False
Q3plY2g=,1022,274.887249613364,16.3507545020708,0.00254708493356893,0.000684162756464959,czech,Czech,Pop_5,ancestry,social,True,1270,253.818833028599,12.1493829082928,0.00319381958188626,0.000636995294176644,True,12010,967,4.9,0.001,0,True,-248,374.1483662933726,False,-0.1952755905511811,0.2696580623480443,False,-0.0006467346483173303,0.0009347949947110971,False,-10988,1005.3118919022096,True,0.154708493356893,0.0684162756464959,False
Q3plY2hTbHY=,313,179.913868281464,34.9425344069965,0.000780075914096944,0.000448258594829678,czechslv,CzechSlv,Pop_5,ancestry,social,False,511,178.966477307903,21.2904522758168,0.00128507228845975,0.000449766949922949,False,3960,578,8.9,0,0,True,-198,253.76761022636467,False,-0.38747553816046965,0.4122885921315071,False,-0.0005049963743628059,0.0006350008480952368,False,-3647,605.3536156660832,True,0.0780075914096944,0.0448258594829678,False
RGFuaXNo,1277,400.197451266247,19.0509886757882,0.00318261003930287,0.000996400866736848,danish,Danish,Pop_5,ancestry,social,True,1108,356.273771136748,19.5469133649034,0.00278641897380314,0.000895252339171939,True,8248,761,5.6,0.001,0,True,169,535.8068681903957,False,0.15252707581227437,0.5174895513901082,False,0.00039619106549973037,0.0013395116416167387,False,-6971,859.8133518386419,True,0.218261003930287,0.0996400866736848,False
RGNoV0luZA==,0,0,,0,0,dchwind,DchWInd,Pop_5,ancestry,social,False,166,178.675683852056,65.4321909591154,0.000417459882356787,0.000449305092318924,False,771,202,15.9,0,0,True,-166,178.675683852056,False,-1,0,True,-0.000417459882356787,0.000449305092318924,False,-771,202,True,0,0
RGVubWFyaw==,127,99.121138007995,47.4456779111098,0.00133302544294231,0.0010391273255742,denmark,Denmark,Fb2,place_of_birth,social,False,157,109.881754627418,42.5461268957921,0.00173331272494425,0.00121182975482002,False,1202,260,13.1,0,0,True,-30,147.98310714402535,False,-0.1910828025477707,0.8480093666549545,False,-0.00040028728200193985,0.0015963448729588913,False,-1075,278.2534815595305,True,0.133302544294231,0.10391273255741999,False
RGZIczE=,58619,3420.03801148467,3.54671772447263,0.147995637311089,0.00838371413978559,dfhs1,DfHs1,Pop1pl,residence_1_year_ago,social,True,59492,2989.30844845426,3.0545431037028,0.151847815266969,0.0073802965159956,True,834614,9929,0.7,0.1,0.001,True,-873,4542.314938442735,False,-0.014674241914879312,0.07586847925082961,False,-0.0038521779558799984,0.011169397452040894,False,-775995,10501.509462929604,True,4.7995637311089006,0.8443142944285666,True
RGZIczI=,58619,3420.03801148467,3.54671772447263,1,0,dfhs2,DfHs2,DfHs2,residence_1_year_ago,social,True,59492,2989.30844845426,3.0545431037028,1,0,True,834614,9929,0.7,1,0,True,-873,4542.314938442735,False,-0.014674241914879312,0.07586847925082961,False,0,0,-775995,10501.509462929604,True,0,0
RGZIc0RmQ250,21378,1800.76372686702,5.12063427665751,0.364694041181187,0.0221579020526889,dfhsdfcnt,DfHsDfCnt,DfHs2,residence_1_year_ago,social,True,23703,1776.28685746419,4.55558216173421,0.39842331742083,0.0221514698432891,True,283708,5850,1.3,0.34,0.006,True,-2325,2529.4159404890306,False,-0.09808884951271991,0.10168560262724342,False,-0.033729276239643,0.031331457667888696,False,-262330,6120.886373720721,True,2.469404118118696,2.295588428653,False
RGZIc1NtQ250,30115,2402.10678363806,4.84890348625721,0.513741278425084,0.0279430143412178,dfhssmcnt,DfHsSmCnt,DfHs2,residence_1_year_ago,social,True,29007,2004.45653482434,4.20076054343939,0.48757816176965,0.0231297772598583,True,460018,8664,1.1,0.551,0.008,True,1108,3128.572038486566,False,0.0381976764229324,0.10956565193374147,False,0.02616311665543397,0.03627393894470466,False,-429903,8990.829383321652,True,-3.725872157491601,2.9065650697576055,False
RGZIc1VT,51493,3043.87466890475,3.593458796217,0.878435319606271,0.00834794346162771,dfhsus,DfHsUS,DfHs2,residence_1_year_ago,social,True,52710,2826.46581440498,3.25975393767812,0.886001479190479,0.0165906345155437,True,743726,9386,0.8,0.891,0.004,True,-1217,4153.803317442944,False,-0.023088597988996394,0.07796766873599945,False,-0.007566159584208032,0.018572488084984275,False,-692233,9867.22701674589,True,-1.2564680393728906,0.9256789942444025,False
REhEZkNudE5ZQw==,5870,983.584261769168,10.1860913694295,0.100138180453437,0.0157292800416446,dhdfcntnyc,DHDfCntNYC,DfHs2,residence_1_year_ago,social,True,7354,1065.35393179919,8.80652120591232,0.12361325892557,0.0167958273167756,True,122166,3635,1.8,0.146,0.004,True,-1484,1449.9713790278734,False,-0.2017949415284199,0.17680428314041444,False,-0.023475078472132996,0.023011085717180416,False,-116296,3765.7221087063767,True,-4.586181954656299,1.6229918380216186,False
